#layer 1	layer 2	layer 3	layer 4	layer 5	layer 6	layer 7	layer 8	BandID	phiID
3028	3028	3029	3029	3012	3012	3031	3031	87	42
3028	3028	3029	3029	3012	3030	3031	3031	87	38
3028	3028	3029	3029	3030	3030	3031	3031	87	33
3028	3046	3029	3047	3030	3030	3031	3031	87	25
3028	3046	3029	3047	3030	3030	3031	3049	87	21
3028	3046	3029	3047	3030	3030	3049	3049	87	17
3029	3029	3029	3029	3012	3012	3031	3031	87	42
3029	3029	3029	3029	3012	3030	3031	3031	87	38
3029	3029	3029	3029	3030	3030	3031	3031	87	33
3029	3047	3029	3047	3030	3030	3031	3031	87	25
3029	3047	3029	3047	3030	3030	3031	3049	87	21
3029	3047	3029	3047	3030	3030	3049	3049	87	17
3046	3046	3047	3047	3030	3030	3049	3049	87	6
3047	3047	3047	3047	3030	3030	3049	3049	87	6
4001	4001	4001	4001	4001	4001	4002	4002	2	61
4001	4001	4001	4019	4001	4001	4002	4002	2	59
4001	4001	4019	4019	4001	4001	4002	4002	2	58
4001	4001	4019	4019	4019	4001	4020	4002	2	55
4001	4019	4019	4019	4019	4001	4020	4002	2	53
4019	4019	4019	4019	4019	4001	4020	4002	2	52
4019	4019	4019	4019	4019	4019	4020	4020	2	49
4019	4019	4019	4037	4019	4019	4020	4020	2	48
4019	4019	4037	4037	4019	4019	4020	4020	2	46
4019	4019	4037	4037	4037	4019	4038	4020	2	44
4019	4037	4037	4037	4037	4019	4038	4020	2	42
4037	4037	4037	4037	4037	4019	4038	4020	2	41
4037	4037	4037	4037	4037	4037	4038	4038	2	38
4037	4037	4037	4055	4037	4037	4038	4038	2	37
4037	4037	4055	4055	4037	4037	4038	4038	2	35
4037	4037	4055	4055	4055	4037	4056	4038	2	33
4037	4055	4055	4055	4055	4037	4056	4038	2	31
4055	4055	4055	4055	4055	4037	4056	4038	2	29
4055	4055	4055	4055	4055	4055	4056	4056	2	27
4055	4055	4055	4073	4055	4055	4056	4056	2	25
4055	4055	4073	4073	4055	4055	4056	4056	2	24
4055	4055	4073	4073	4073	4055	4074	4056	2	21
4055	4073	4073	4073	4073	4055	4074	4056	2	20
4073	4073	4073	4073	4073	4055	4074	4056	2	18
4073	4073	4073	4073	4073	4073	4074	4074	2	16
4073	4073	4073	4091	4073	4073	4074	4074	2	14
4073	4073	4091	4091	4073	4073	4074	4074	2	13
4073	4073	4091	4091	4091	4073	4092	4074	2	10
4073	4091	4091	4091	4091	4073	4092	4074	2	8
4091	4091	4091	4091	4091	4073	4092	4074	2	7
4091	4091	4091	4091	4091	4091	4092	4092	2	4
4091	4091	4091	4109	4091	4091	4092	4092	2	3
4091	4091	4109	4109	4091	4091	4092	4092	2	1
4001	4001	4001	4001	4002	4002	4002	4002	3	61
4001	4001	4001	4019	4002	4002	4002	4002	3	59
4001	4001	4019	4019	4002	4002	4002	4002	3	58
4001	4001	4019	4019	4020	4002	4020	4002	3	55
4001	4019	4019	4019	4020	4002	4020	4002	3	53
4002	4002	4001	4001	4002	4002	4002	4002	3	61
4002	4002	4001	4019	4002	4002	4002	4002	3	59
4002	4002	4019	4019	4002	4002	4002	4002	3	58
4002	4002	4019	4019	4020	4002	4020	4002	3	55
4002	4020	4019	4019	4020	4002	4020	4002	3	53
4019	4019	4019	4019	4020	4002	4020	4002	3	52
4019	4019	4019	4019	4020	4020	4020	4020	3	49
4019	4019	4019	4037	4020	4020	4020	4020	3	48
4019	4019	4037	4037	4020	4020	4020	4020	3	46
4019	4019	4037	4037	4038	4020	4038	4020	3	44
4019	4037	4037	4037	4038	4020	4038	4020	3	42
4020	4020	4019	4019	4020	4002	4020	4002	3	52
4020	4020	4019	4019	4020	4020	4020	4020	3	49
4020	4020	4019	4037	4020	4020	4020	4020	3	48
4020	4020	4037	4037	4020	4020	4020	4020	3	46
4020	4020	4037	4037	4038	4020	4038	4020	3	44
4020	4038	4037	4037	4038	4020	4038	4020	3	42
4037	4037	4037	4037	4038	4020	4038	4020	3	41
4037	4037	4037	4037	4038	4038	4038	4038	3	38
4037	4037	4037	4055	4038	4038	4038	4038	3	37
4037	4037	4055	4055	4038	4038	4038	4038	3	35
4037	4037	4055	4055	4056	4038	4056	4038	3	33
4037	4055	4055	4055	4056	4038	4056	4038	3	31
4038	4038	4037	4037	4038	4020	4038	4020	3	41
4038	4038	4037	4037	4038	4038	4038	4038	3	38
4038	4038	4037	4055	4038	4038	4038	4038	3	37
4038	4038	4055	4055	4038	4038	4038	4038	3	35
4038	4038	4055	4055	4056	4038	4056	4038	3	33
4038	4056	4055	4055	4056	4038	4056	4038	3	31
4055	4055	4055	4055	4056	4038	4056	4038	3	29
4055	4055	4055	4055	4056	4056	4056	4056	3	27
4055	4055	4055	4073	4056	4056	4056	4056	3	25
4055	4055	4073	4073	4056	4056	4056	4056	3	24
4055	4055	4073	4073	4074	4056	4074	4056	3	21
4055	4073	4073	4073	4074	4056	4074	4056	3	20
4056	4056	4055	4055	4056	4038	4056	4038	3	29
4056	4056	4055	4055	4056	4056	4056	4056	3	27
4056	4056	4055	4073	4056	4056	4056	4056	3	25
4056	4056	4073	4073	4056	4056	4056	4056	3	24
4056	4056	4073	4073	4074	4056	4074	4056	3	21
4056	4074	4073	4073	4074	4056	4074	4056	3	20
4073	4073	4073	4073	4074	4056	4074	4056	3	18
4073	4073	4073	4073	4074	4074	4074	4074	3	16
4073	4073	4073	4091	4074	4074	4074	4074	3	14
4073	4073	4091	4091	4074	4074	4074	4074	3	13
4073	4073	4091	4091	4092	4074	4092	4074	3	10
4073	4091	4091	4091	4092	4074	4092	4074	3	9
4074	4074	4073	4073	4074	4056	4074	4056	3	18
4074	4074	4073	4073	4074	4074	4074	4074	3	16
4074	4074	4073	4091	4074	4074	4074	4074	3	14
4074	4074	4091	4091	4074	4074	4074	4074	3	13
4074	4074	4091	4091	4092	4074	4092	4074	3	10
4074	4092	4091	4091	4092	4074	4092	4074	3	8
4091	4091	4091	4091	4092	4074	4092	4074	3	7
4091	4091	4091	4091	4092	4092	4092	4092	3	4
4091	4091	4091	4109	4092	4092	4092	4092	3	3
4091	4091	4109	4109	4092	4092	4092	4092	3	1
4092	4092	4091	4091	4092	4074	4092	4074	3	7
4092	4092	4091	4091	4092	4092	4092	4092	3	4
4092	4092	4091	4109	4092	4092	4092	4092	3	3
4092	4092	4109	4109	4092	4092	4092	4092	3	1
4002	4002	4001	4001	4002	4002	4003	4003	4	61
4002	4002	4001	4019	4002	4002	4003	4003	4	59
4002	4002	4002	4002	4002	4002	4003	4003	4	61
4002	4002	4002	4020	4002	4002	4003	4003	4	59
4002	4002	4019	4019	4002	4002	4003	4003	4	58
4002	4002	4019	4019	4020	4002	4021	4003	4	55
4002	4002	4020	4020	4002	4002	4003	4003	4	58
4002	4002	4020	4020	4020	4002	4021	4003	4	55
4002	4020	4019	4019	4020	4002	4021	4003	4	53
4002	4020	4020	4020	4020	4002	4021	4003	4	54
4020	4020	4019	4019	4020	4002	4021	4003	4	52
4020	4020	4019	4019	4020	4020	4021	4021	4	49
4020	4020	4019	4037	4020	4020	4021	4021	4	48
4020	4020	4020	4020	4020	4002	4021	4003	4	52
4020	4020	4020	4020	4020	4020	4021	4021	4	49
4020	4020	4020	4038	4020	4020	4021	4021	4	48
4020	4020	4037	4037	4020	4020	4021	4021	4	46
4020	4020	4037	4037	4038	4020	4039	4021	4	44
4020	4020	4038	4038	4020	4020	4021	4021	4	46
4020	4020	4038	4038	4038	4020	4039	4021	4	44
4020	4038	4037	4037	4038	4020	4039	4021	4	42
4020	4038	4038	4038	4038	4020	4039	4021	4	42
4038	4038	4037	4037	4038	4020	4039	4021	4	41
4038	4038	4037	4037	4038	4038	4039	4039	4	38
4038	4038	4037	4055	4038	4038	4039	4039	4	37
4038	4038	4038	4038	4038	4020	4039	4021	4	41
4038	4038	4038	4038	4038	4038	4039	4039	4	38
4038	4038	4038	4056	4038	4038	4039	4039	4	37
4038	4038	4055	4055	4038	4038	4039	4039	4	35
4038	4038	4055	4055	4056	4038	4057	4039	4	33
4038	4038	4056	4056	4038	4038	4039	4039	4	35
4038	4038	4056	4056	4056	4038	4057	4039	4	33
4038	4056	4055	4055	4056	4038	4057	4039	4	31
4038	4056	4056	4056	4056	4038	4057	4039	4	31
4056	4056	4055	4055	4056	4038	4057	4039	4	29
4056	4056	4055	4055	4056	4056	4057	4057	4	27
4056	4056	4055	4073	4056	4056	4057	4057	4	25
4056	4056	4056	4056	4056	4038	4057	4039	4	29
4056	4056	4056	4056	4056	4056	4057	4057	4	27
4056	4056	4056	4074	4056	4056	4057	4057	4	25
4056	4056	4073	4073	4056	4056	4057	4057	4	24
4056	4056	4073	4073	4074	4056	4075	4057	4	21
4056	4056	4074	4074	4056	4056	4057	4057	4	24
4056	4056	4074	4074	4074	4056	4075	4057	4	21
4056	4074	4073	4073	4074	4056	4075	4057	4	20
4056	4074	4074	4074	4074	4056	4075	4057	4	20
4074	4074	4073	4073	4074	4056	4075	4057	4	18
4074	4074	4073	4073	4074	4074	4075	4075	4	16
4074	4074	4073	4091	4074	4074	4075	4075	4	14
4074	4074	4074	4074	4074	4056	4075	4057	4	18
4074	4074	4074	4074	4074	4074	4075	4075	4	16
4074	4074	4074	4092	4074	4074	4075	4075	4	14
4074	4074	4091	4091	4074	4074	4075	4075	4	13
4074	4074	4091	4091	4092	4074	4093	4075	4	10
4074	4074	4092	4092	4074	4074	4075	4075	4	13
4074	4074	4092	4092	4092	4074	4093	4075	4	10
4074	4092	4091	4091	4092	4074	4093	4075	4	8
4074	4092	4092	4092	4092	4074	4093	4075	4	8
4092	4092	4091	4091	4092	4074	4093	4075	4	7
4092	4092	4091	4091	4092	4092	4093	4093	4	4
4092	4092	4091	4109	4092	4092	4093	4093	4	3
4092	4092	4092	4092	4092	4074	4093	4075	4	7
4092	4092	4092	4092	4092	4092	4093	4093	4	4
4092	4092	4092	4110	4092	4092	4093	4093	4	3
4092	4092	4109	4109	4092	4092	4093	4093	4	1
4092	4092	4110	4110	4092	4092	4093	4093	4	1
4002	4002	4002	4002	4003	4003	4003	4003	5	61
4002	4002	4002	4020	4003	4003	4003	4003	5	59
4002	4002	4020	4020	4003	4003	4003	4003	5	58
4002	4002	4020	4020	4021	4003	4021	4003	5	55
4002	4020	4020	4020	4021	4003	4021	4003	5	54
4003	4003	4002	4002	4003	4003	4003	4003	5	61
4003	4003	4002	4020	4003	4003	4003	4003	5	59
4003	4003	4020	4020	4003	4003	4003	4003	5	58
4003	4003	4020	4020	4021	4003	4021	4003	5	55
4003	4021	4020	4020	4021	4003	4021	4003	5	53
4020	4020	4020	4020	4021	4003	4021	4003	5	52
4020	4020	4020	4020	4021	4021	4021	4021	5	49
4020	4020	4020	4038	4021	4021	4021	4021	5	48
4020	4020	4038	4038	4021	4021	4021	4021	5	46
4020	4020	4038	4038	4039	4021	4039	4021	5	44
4020	4038	4038	4038	4039	4021	4039	4021	5	42
4021	4021	4020	4020	4021	4003	4021	4003	5	52
4021	4021	4020	4020	4021	4021	4021	4021	5	49
4021	4021	4020	4038	4021	4021	4021	4021	5	48
4021	4021	4038	4038	4021	4021	4021	4021	5	46
4021	4021	4038	4038	4039	4021	4039	4021	5	44
4021	4039	4038	4038	4039	4021	4039	4021	5	42
4038	4038	4038	4038	4039	4021	4039	4021	5	41
4038	4038	4038	4038	4039	4039	4039	4039	5	38
4038	4038	4038	4056	4039	4039	4039	4039	5	37
4038	4038	4056	4056	4039	4039	4039	4039	5	35
4038	4038	4056	4056	4057	4039	4057	4039	5	33
4038	4056	4056	4056	4057	4039	4057	4039	5	31
4039	4039	4038	4038	4039	4021	4039	4021	5	41
4039	4039	4038	4038	4039	4039	4039	4039	5	38
4039	4039	4038	4056	4039	4039	4039	4039	5	37
4039	4039	4056	4056	4039	4039	4039	4039	5	35
4039	4039	4056	4056	4057	4039	4057	4039	5	33
4039	4057	4056	4056	4057	4039	4057	4039	5	31
4056	4056	4056	4056	4057	4039	4057	4039	5	29
4056	4056	4056	4056	4057	4057	4057	4057	5	27
4056	4056	4056	4074	4057	4057	4057	4057	5	25
4056	4056	4074	4074	4057	4057	4057	4057	5	24
4056	4056	4074	4074	4075	4057	4075	4057	5	21
4056	4074	4074	4074	4075	4057	4075	4057	5	20
4057	4057	4056	4056	4057	4039	4057	4039	5	29
4057	4057	4056	4056	4057	4057	4057	4057	5	27
4057	4057	4056	4074	4057	4057	4057	4057	5	25
4057	4057	4074	4074	4057	4057	4057	4057	5	24
4057	4057	4074	4074	4075	4057	4075	4057	5	21
4057	4075	4074	4074	4075	4057	4075	4057	5	20
4074	4074	4074	4074	4075	4057	4075	4057	5	18
4074	4074	4074	4074	4075	4075	4075	4075	5	16
4074	4074	4074	4092	4075	4075	4075	4075	5	14
4074	4074	4092	4092	4075	4075	4075	4075	5	13
4074	4074	4092	4092	4093	4075	4093	4075	5	10
4074	4092	4092	4092	4093	4075	4093	4075	5	8
4075	4075	4074	4074	4075	4057	4075	4057	5	18
4075	4075	4074	4074	4075	4075	4075	4075	5	16
4075	4075	4074	4092	4075	4075	4075	4075	5	14
4075	4075	4092	4092	4075	4075	4075	4075	5	13
4075	4075	4092	4092	4093	4075	4093	4075	5	10
4075	4093	4092	4092	4093	4075	4093	4075	5	8
4092	4092	4092	4092	4093	4075	4093	4075	5	7
4092	4092	4092	4092	4093	4093	4093	4093	5	4
4092	4092	4092	4110	4093	4093	4093	4093	5	3
4092	4092	4110	4110	4093	4093	4093	4093	5	1
4093	4093	4092	4092	4093	4075	4093	4075	5	7
4093	4093	4092	4092	4093	4093	4093	4093	5	4
4093	4093	4092	4110	4093	4093	4093	4093	5	3
4093	4093	4110	4110	4093	4093	4093	4093	5	1
4003	4003	4002	4002	4003	4003	4004	4004	6	61
4003	4003	4002	4020	4003	4003	4004	4004	6	59
4003	4003	4003	4003	4003	4003	4004	4004	6	61
4003	4003	4003	4021	4003	4003	4004	4004	6	59
4003	4003	4020	4020	4003	4003	4004	4004	6	58
4003	4003	4020	4020	4021	4003	4022	4004	6	55
4003	4003	4021	4021	4003	4003	4004	4004	6	58
4003	4003	4021	4021	4021	4003	4022	4004	6	55
4003	4021	4020	4020	4021	4003	4022	4004	6	54
4003	4021	4021	4021	4021	4003	4022	4004	6	54
4021	4021	4020	4020	4021	4003	4022	4004	6	52
4021	4021	4020	4020	4021	4021	4022	4022	6	49
4021	4021	4020	4038	4021	4021	4022	4022	6	48
4021	4021	4021	4021	4021	4003	4022	4004	6	52
4021	4021	4021	4021	4021	4021	4022	4022	6	49
4021	4021	4021	4039	4021	4021	4022	4022	6	48
4021	4021	4038	4038	4021	4021	4022	4022	6	46
4021	4021	4038	4038	4039	4021	4040	4022	6	44
4021	4021	4039	4039	4021	4021	4022	4022	6	46
4021	4021	4039	4039	4039	4021	4040	4022	6	44
4021	4039	4038	4038	4039	4021	4040	4022	6	42
4021	4039	4039	4039	4039	4021	4040	4022	6	42
4039	4039	4038	4038	4039	4021	4040	4022	6	41
4039	4039	4038	4038	4039	4039	4040	4040	6	38
4039	4039	4038	4056	4039	4039	4040	4040	6	37
4039	4039	4039	4039	4039	4021	4040	4022	6	41
4039	4039	4039	4039	4039	4039	4040	4040	6	38
4039	4039	4039	4057	4039	4039	4040	4040	6	37
4039	4039	4056	4056	4039	4039	4040	4040	6	35
4039	4039	4056	4056	4057	4039	4058	4040	6	33
4039	4039	4057	4057	4039	4039	4040	4040	6	35
4039	4039	4057	4057	4057	4039	4058	4040	6	33
4039	4057	4056	4056	4057	4039	4058	4040	6	31
4039	4057	4057	4057	4057	4039	4058	4040	6	31
4057	4057	4056	4056	4057	4039	4058	4040	6	29
4057	4057	4056	4056	4057	4057	4058	4058	6	27
4057	4057	4056	4074	4057	4057	4058	4058	6	25
4057	4057	4057	4057	4057	4039	4058	4040	6	29
4057	4057	4057	4057	4057	4057	4058	4058	6	27
4057	4057	4057	4075	4057	4057	4058	4058	6	25
4057	4057	4074	4074	4057	4057	4058	4058	6	24
4057	4057	4074	4074	4075	4057	4076	4058	6	21
4057	4057	4075	4075	4057	4057	4058	4058	6	24
4057	4057	4075	4075	4075	4057	4076	4058	6	21
4057	4075	4074	4074	4075	4057	4076	4058	6	20
4057	4075	4075	4075	4075	4057	4076	4058	6	20
4075	4075	4074	4074	4075	4057	4076	4058	6	18
4075	4075	4074	4074	4075	4075	4076	4076	6	16
4075	4075	4074	4092	4075	4075	4076	4076	6	14
4075	4075	4075	4075	4075	4057	4076	4058	6	18
4075	4075	4075	4075	4075	4075	4076	4076	6	16
4075	4075	4075	4093	4075	4075	4076	4076	6	14
4075	4075	4092	4092	4075	4075	4076	4076	6	13
4075	4075	4092	4092	4093	4075	4094	4076	6	10
4075	4075	4093	4093	4075	4075	4076	4076	6	13
4075	4075	4093	4093	4093	4075	4094	4076	6	10
4075	4093	4092	4092	4093	4075	4094	4076	6	8
4075	4093	4093	4093	4093	4075	4094	4076	6	8
4093	4093	4092	4092	4093	4075	4094	4076	6	7
4093	4093	4092	4092	4093	4093	4094	4094	6	4
4093	4093	4092	4110	4093	4093	4094	4094	6	3
4093	4093	4093	4093	4093	4075	4094	4076	6	7
4093	4093	4093	4093	4093	4093	4094	4094	6	4
4093	4093	4093	4111	4093	4093	4094	4094	6	3
4093	4093	4110	4110	4093	4093	4094	4094	6	1
4093	4093	4111	4111	4093	4093	4094	4094	6	1
4003	4003	4003	4003	4004	4004	4004	4004	7	61
4003	4003	4003	4021	4004	4004	4004	4004	7	59
4003	4003	4021	4021	4004	4004	4004	4004	7	58
4003	4003	4021	4021	4022	4004	4022	4004	7	55
4003	4021	4021	4021	4022	4004	4022	4004	7	54
4004	4004	4003	4003	4004	4004	4004	4004	7	61
4004	4004	4003	4021	4004	4004	4004	4004	7	59
4004	4004	4021	4021	4004	4004	4004	4004	7	58
4004	4004	4021	4021	4022	4004	4022	4004	7	55
4004	4022	4021	4021	4022	4004	4022	4004	7	54
4021	4021	4021	4021	4022	4004	4022	4004	7	52
4021	4021	4021	4021	4022	4022	4022	4022	7	49
4021	4021	4021	4039	4022	4022	4022	4022	7	48
4021	4021	4039	4039	4022	4022	4022	4022	7	46
4021	4021	4039	4039	4040	4022	4040	4022	7	44
4021	4039	4039	4039	4040	4022	4040	4022	7	42
4022	4022	4021	4021	4022	4004	4022	4004	7	52
4022	4022	4021	4021	4022	4022	4022	4022	7	49
4022	4022	4021	4039	4022	4022	4022	4022	7	48
4022	4022	4039	4039	4022	4022	4022	4022	7	46
4022	4022	4039	4039	4040	4022	4040	4022	7	44
4022	4040	4039	4039	4040	4022	4040	4022	7	42
4039	4039	4039	4039	4040	4022	4040	4022	7	41
4039	4039	4039	4039	4040	4040	4040	4040	7	38
4039	4039	4039	4057	4040	4040	4040	4040	7	37
4039	4039	4057	4057	4040	4040	4040	4040	7	35
4039	4039	4057	4057	4058	4040	4058	4040	7	33
4039	4057	4057	4057	4058	4040	4058	4040	7	31
4040	4040	4039	4039	4040	4022	4040	4022	7	41
4040	4040	4039	4039	4040	4040	4040	4040	7	38
4040	4040	4039	4057	4040	4040	4040	4040	7	37
4040	4040	4057	4057	4040	4040	4040	4040	7	35
4040	4040	4057	4057	4058	4040	4058	4040	7	33
4040	4058	4057	4057	4058	4040	4058	4040	7	31
4057	4057	4057	4057	4058	4040	4058	4040	7	29
4057	4057	4057	4057	4058	4058	4058	4058	7	27
4057	4057	4057	4075	4058	4058	4058	4058	7	25
4057	4057	4075	4075	4058	4058	4058	4058	7	24
4057	4057	4075	4075	4076	4058	4076	4058	7	21
4057	4075	4075	4075	4076	4058	4076	4058	7	20
4058	4058	4057	4057	4058	4040	4058	4040	7	29
4058	4058	4057	4057	4058	4058	4058	4058	7	27
4058	4058	4057	4075	4058	4058	4058	4058	7	25
4058	4058	4075	4075	4058	4058	4058	4058	7	24
4058	4058	4075	4075	4076	4058	4076	4058	7	21
4058	4076	4075	4075	4076	4058	4076	4058	7	20
4075	4075	4075	4075	4076	4058	4076	4058	7	18
4075	4075	4075	4075	4076	4076	4076	4076	7	16
4075	4075	4075	4093	4076	4076	4076	4076	7	14
4075	4075	4093	4093	4076	4076	4076	4076	7	13
4075	4075	4093	4093	4094	4076	4094	4076	7	10
4075	4093	4093	4093	4094	4076	4094	4076	7	8
4076	4076	4075	4075	4076	4058	4076	4058	7	18
4076	4076	4075	4075	4076	4076	4076	4076	7	16
4076	4076	4075	4093	4076	4076	4076	4076	7	14
4076	4076	4093	4093	4076	4076	4076	4076	7	13
4076	4076	4093	4093	4094	4076	4094	4076	7	10
4076	4094	4093	4093	4094	4076	4094	4076	7	8
4093	4093	4093	4093	4094	4076	4094	4076	7	7
4093	4093	4093	4093	4094	4094	4094	4094	7	4
4093	4093	4093	4111	4094	4094	4094	4094	7	3
4093	4093	4111	4111	4094	4094	4094	4094	7	1
4094	4094	4093	4093	4094	4076	4094	4076	7	7
4094	4094	4093	4093	4094	4094	4094	4094	7	4
4094	4094	4093	4111	4094	4094	4094	4094	7	3
4094	4094	4111	4111	4094	4094	4094	4094	7	1
4004	4004	4003	4003	4004	4004	4005	4005	8	61
4004	4004	4003	4021	4004	4004	4005	4005	8	59
4004	4004	4004	4004	4004	4004	4005	4005	8	61
4004	4004	4004	4022	4004	4004	4005	4005	8	59
4004	4004	4021	4021	4004	4004	4005	4005	8	58
4004	4004	4021	4021	4022	4004	4023	4005	8	55
4004	4004	4022	4022	4004	4004	4005	4005	8	58
4004	4004	4022	4022	4022	4004	4023	4005	8	55
4004	4022	4021	4021	4022	4004	4023	4005	8	54
4004	4022	4022	4022	4022	4004	4023	4005	8	54
4022	4022	4021	4021	4022	4004	4023	4005	8	52
4022	4022	4021	4021	4022	4022	4023	4023	8	49
4022	4022	4021	4039	4022	4022	4023	4023	8	48
4022	4022	4022	4022	4022	4004	4023	4005	8	52
4022	4022	4022	4022	4022	4022	4023	4023	8	49
4022	4022	4022	4040	4022	4022	4023	4023	8	48
4022	4022	4039	4039	4022	4022	4023	4023	8	46
4022	4022	4039	4039	4040	4022	4041	4023	8	44
4022	4022	4040	4040	4022	4022	4023	4023	8	46
4022	4022	4040	4040	4040	4022	4041	4023	8	44
4022	4040	4039	4039	4040	4022	4041	4023	8	42
4022	4040	4040	4040	4040	4022	4041	4023	8	42
4040	4040	4039	4039	4040	4022	4041	4023	8	41
4040	4040	4039	4039	4040	4040	4041	4041	8	38
4040	4040	4039	4057	4040	4040	4041	4041	8	37
4040	4040	4040	4040	4040	4022	4041	4023	8	41
4040	4040	4040	4040	4040	4040	4041	4041	8	38
4040	4040	4040	4058	4040	4040	4041	4041	8	37
4040	4040	4057	4057	4040	4040	4041	4041	8	35
4040	4040	4057	4057	4058	4040	4059	4041	8	33
4040	4040	4058	4058	4040	4040	4041	4041	8	35
4040	4040	4058	4058	4058	4040	4059	4041	8	33
4040	4058	4057	4057	4058	4040	4059	4041	8	31
4040	4058	4058	4058	4058	4040	4059	4041	8	31
4058	4058	4057	4057	4058	4040	4059	4041	8	29
4058	4058	4057	4057	4058	4058	4059	4059	8	27
4058	4058	4057	4075	4058	4058	4059	4059	8	25
4058	4058	4058	4058	4058	4040	4059	4041	8	29
4058	4058	4058	4058	4058	4058	4059	4059	8	27
4058	4058	4058	4076	4058	4058	4059	4059	8	25
4058	4058	4075	4075	4058	4058	4059	4059	8	24
4058	4058	4075	4075	4076	4058	4077	4059	8	21
4058	4058	4076	4076	4058	4058	4059	4059	8	24
4058	4058	4076	4076	4076	4058	4077	4059	8	21
4058	4076	4075	4075	4076	4058	4077	4059	8	20
4058	4076	4076	4076	4076	4058	4077	4059	8	20
4076	4076	4075	4075	4076	4058	4077	4059	8	18
4076	4076	4075	4075	4076	4076	4077	4077	8	16
4076	4076	4075	4093	4076	4076	4077	4077	8	14
4076	4076	4076	4076	4076	4058	4077	4059	8	18
4076	4076	4076	4076	4076	4076	4077	4077	8	16
4076	4076	4076	4094	4076	4076	4077	4077	8	14
4076	4076	4093	4093	4076	4076	4077	4077	8	13
4076	4076	4093	4093	4094	4076	4095	4077	8	10
4076	4076	4094	4094	4076	4076	4077	4077	8	13
4076	4076	4094	4094	4094	4076	4095	4077	8	10
4076	4094	4093	4093	4094	4076	4095	4077	8	8
4076	4094	4094	4094	4094	4076	4095	4077	8	8
4094	4094	4093	4093	4094	4076	4095	4077	8	7
4094	4094	4093	4093	4094	4094	4095	4095	8	4
4094	4094	4093	4111	4094	4094	4095	4095	8	3
4094	4094	4094	4094	4094	4076	4095	4077	8	7
4094	4094	4094	4094	4094	4094	4095	4095	8	4
4094	4094	4094	4112	4094	4094	4095	4095	8	3
4094	4094	4111	4111	4094	4094	4095	4095	8	1
4094	4094	4112	4112	4094	4094	4095	4095	8	1
4004	4004	4004	4004	4005	4005	4005	4005	9	61
4004	4004	4004	4022	4005	4005	4005	4005	9	59
4004	4004	4022	4022	4005	4005	4005	4005	9	58
4004	4004	4022	4022	4023	4005	4023	4005	9	55
4004	4022	4022	4022	4023	4005	4023	4005	9	54
4005	4005	4004	4004	4005	4005	4005	4005	9	61
4005	4005	4004	4022	4005	4005	4005	4005	9	59
4005	4005	4022	4022	4005	4005	4005	4005	9	58
4005	4005	4022	4022	4023	4005	4023	4005	9	55
4005	4023	4022	4022	4023	4005	4023	4005	9	54
4022	4022	4022	4022	4023	4005	4023	4005	9	52
4022	4022	4022	4022	4023	4023	4023	4023	9	49
4022	4022	4022	4040	4023	4023	4023	4023	9	48
4022	4022	4040	4040	4023	4023	4023	4023	9	46
4022	4022	4040	4040	4041	4023	4041	4023	9	44
4022	4040	4040	4040	4041	4023	4041	4023	9	42
4023	4023	4022	4022	4023	4005	4023	4005	9	52
4023	4023	4022	4022	4023	4023	4023	4023	9	49
4023	4023	4022	4040	4023	4023	4023	4023	9	48
4023	4023	4040	4040	4023	4023	4023	4023	9	46
4023	4023	4040	4040	4041	4023	4041	4023	9	44
4023	4041	4040	4040	4041	4023	4041	4023	9	42
4040	4040	4040	4040	4041	4023	4041	4023	9	41
4040	4040	4040	4040	4041	4041	4041	4041	9	38
4040	4040	4040	4058	4041	4041	4041	4041	9	37
4040	4040	4058	4058	4041	4041	4041	4041	9	35
4040	4040	4058	4058	4059	4041	4059	4041	9	33
4040	4058	4058	4058	4059	4041	4059	4041	9	31
4041	4041	4040	4040	4041	4023	4041	4023	9	41
4041	4041	4040	4040	4041	4041	4041	4041	9	38
4041	4041	4040	4058	4041	4041	4041	4041	9	37
4041	4041	4058	4058	4041	4041	4041	4041	9	35
4041	4041	4058	4058	4059	4041	4059	4041	9	33
4041	4059	4058	4058	4059	4041	4059	4041	9	31
4058	4058	4058	4058	4059	4041	4059	4041	9	29
4058	4058	4058	4058	4059	4059	4059	4059	9	27
4058	4058	4058	4076	4059	4059	4059	4059	9	25
4058	4058	4076	4076	4059	4059	4059	4059	9	24
4058	4058	4076	4076	4077	4059	4077	4059	9	21
4058	4076	4076	4076	4077	4059	4077	4059	9	20
4059	4059	4058	4058	4059	4041	4059	4041	9	29
4059	4059	4058	4058	4059	4059	4059	4059	9	27
4059	4059	4058	4076	4059	4059	4059	4059	9	25
4059	4059	4076	4076	4059	4059	4059	4059	9	24
4059	4059	4076	4076	4077	4059	4077	4059	9	21
4059	4077	4076	4076	4077	4059	4077	4059	9	20
4076	4076	4076	4076	4077	4059	4077	4059	9	18
4076	4076	4076	4076	4077	4077	4077	4077	9	16
4076	4076	4076	4094	4077	4077	4077	4077	9	14
4076	4076	4094	4094	4077	4077	4077	4077	9	13
4076	4076	4094	4094	4095	4077	4095	4077	9	10
